"ATE","EY1","EY0"
0.169668767440292,0.269421679853296,0.119459480763017
0.169668767440292,0.436929846503366,0.222072128226857
0.169668767440292,0.269421679853296,0.119459480763017
0.169668767440292,0.305348902204741,0.139199497223835
0.169668767440292,0.314111161267098,0.144183568880164
0.169668767440292,0.377903151802604,0.182655644977961
0.169668767440292,0.433747373095267,0.219843597774585
0.169668767440292,0.185041253122919,0.07708996062677
0.169668767440292,0.269421679853296,0.119459480763017
0.169668767440292,0.495455313528212,0.265382212936817
0.169668767440292,0.198203793967112,0.0833590470130393
0.169668767440292,0.384607441271091,0.18693696133628
0.169668767440292,0.406799800707928,0.201457335597593
0.169668767440292,0.269421679853296,0.119459480763017
0.169668767440292,0.476076590368579,0.250533915447052
0.169668767440292,0.269421679853296,0.119459480763017
0.169668767440292,0.269421679853296,0.119459480763017
0.169668767440292,0.454405121287745,0.234533398547107
0.169668767440292,0.325230192452477,0.150608252504919
0.169668767440292,0.303104317529178,0.137933740710847
0.169668767440292,0.284893674574781,0.127826421600496
0.169668767440292,0.269421679853296,0.119459480763017
0.169668767440292,0.308310965295488,0.140876679349681
0.169668767440292,0.269421679853296,0.119459480763017
0.169668767440292,0.370118915362851,0.177744112405427
0.169668767440292,0.269421679853296,0.119459480763017
0.169668767440292,0.269421679853296,0.119459480763017
0.169668767440292,0.392813343947766,0.19224290240779
0.169668767440292,0.288923474418833,0.130038522745779
0.169668767440292,0.269421679853296,0.119459480763017
0.169668767440292,0.269421679853296,0.119459480763017
0.169668767440292,0.371005800578989,0.178300513190538
0.169668767440292,0.269421679853296,0.119459480763017
0.169668767440292,0.279807053471598,0.125053741740419
0.169668767440292,0.220377173540487,0.0941939084047026
0.169668767440292,0.269421679853296,0.119459480763017
0.169668767440292,0.329313010117997,0.152995973025107
0.169668767440292,0.301206604390417,0.136867051605238
0.169668767440292,0.362687508531622,0.173113714224353
0.169668767440292,0.369522811046564,0.177370594813456
0.169668767440292,0.269421679853296,0.119459480763017
0.169668767440292,0.275099792375374,0.122507077331801
0.169668767440292,0.269421679853296,0.119459480763017
0.169668767440292,0.150742840237421,0.0612959375758441
0.169668767440292,0.189147549817752,0.0790330009951546
0.169668767440292,0.371841797482464,0.178825735128045
0.169668767440292,0.269421679853296,0.119459480763017
0.169668767440292,0.498610843430792,0.267850323203075
0.169668767440292,0.269421679853296,0.119459480763017
0.169668767440292,0.330432294120404,0.153653275438375
0.169668767440292,0.362687508531622,0.173113714224353
0.169668767440292,0.269421679853296,0.119459480763017
0.169668767440292,0.31054797768805,0.142148502099839
0.169668767440292,0.305935032264994,0.139530758389024
0.169668767440292,0.269421679853296,0.119459480763017
0.169668767440292,0.338742754186839,0.158570631160884
0.169668767440292,0.156512141895665,0.063899463489776
0.169668767440292,0.37524344980822,0.18097035605493
0.169668767440292,0.395198474107985,0.193798891968218
0.169668767440292,0.269421679853296,0.119459480763017
0.169668767440292,0.373155045785803,0.17965226111471
0.169668767440292,0.15096649195437,0.0613964742665658
0.169668767440292,0.281167792616763,0.125793346149418
0.169668767440292,0.180111238803777,0.0747721860741888
0.169668767440292,0.581597918287768,0.338348278742593
0.169668767440292,0.431544472408855,0.218308235285105
0.169668767440292,0.426401238070481,0.214746327728128
0.169668767440292,0.233248436672423,0.100646779678769
0.169668767440292,0.378349893241127,0.182939448024668
0.169668767440292,0.552071433734622,0.311963365313773
0.169668767440292,0.397110091144861,0.195050497703285
0.169668767440292,0.269421679853296,0.119459480763017
0.169668767440292,0.27631004181242,0.123160077922269
0.169668767440292,0.400997138106762,0.197607985838337
0.169668767440292,0.269421679853296,0.119459480763017
0.169668767440292,0.269421679853296,0.119459480763017
0.169668767440292,0.174411689257243,0.0721128610638863
0.169668767440292,0.305008768289361,0.13900740431487
0.169668767440292,0.324628823236631,0.150257868933042
0.169668767440292,0.170330384228957,0.0702217789991081
0.169668767440292,0.269421679853296,0.119459480763017
0.169668767440292,0.285975178724322,0.12841874731318
0.169668767440292,0.301083793131677,0.136798129288728
0.169668767440292,0.338742754186839,0.158570631160884
0.169668767440292,0.269421679853296,0.119459480763017
0.169668767440292,0.351065013331241,0.165984011223653
0.169668767440292,0.30239079290862,0.137532303165044
0.169668767440292,0.277309726733836,0.123700380253841
0.169668767440292,0.235332715871925,0.101703315737011
0.169668767440292,0.461318047299155,0.239570145372833
0.169668767440292,0.269421679853296,0.119459480763017
0.169668767440292,0.295443947847477,0.133647196021246
0.169668767440292,0.269421679853296,0.119459480763017
0.169668767440292,0.428676456527105,0.21631809444941
0.169668767440292,0.385063672092434,0.187230050394712
0.169668767440292,0.295032772870887,0.133418556191845
0.169668767440292,0.487555611346278,0.259265844077466
0.169668767440292,0.352947075357533,0.167129393262124
0.169668767440292,0.269421679853296,0.119459480763017
0.169668767440292,0.409003163340431,0.20292897091599
0.169668767440292,0.323998364472121,0.149890896235315
0.169668767440292,0.434000046581683,0.220020081094205
0.169668767440292,0.269421679853296,0.119459480763017
0.169668767440292,0.269421679853296,0.119459480763017
0.169668767440292,0.467399215328199,0.244052529496084
0.169668767440292,0.273087728278105,0.121424123351376
0.169668767440292,0.35140253351028,0.166189160852949
0.169668767440292,0.585964380133806,0.342382931555376
0.169668767440292,0.269421679853296,0.119459480763017
0.169668767440292,0.269421679853296,0.119459480763017
0.169668767440292,0.170330384228957,0.0702217789991081
0.169668767440292,0.396417641134774,0.194596659078795
0.169668767440292,0.0652191667513789,0.0250244583506586
0.169668767440292,0.269421679853296,0.119459480763017
0.169668767440292,0.376064004924744,0.181489498207682
0.169668767440292,0.269421679853296,0.119459480763017
0.169668767440292,0.288858896924838,0.130002965150901
0.169668767440292,0.269421679853296,0.119459480763017
0.169668767440292,0.329254514986983,0.152961653905129
0.169668767440292,0.15096649195437,0.0613964742665658
0.169668767440292,0.291541626801258,0.131483124181786
0.169668767440292,0.369493790852023,0.177352420201568
0.169668767440292,0.116134212074578,0.0461082323223894
0.169668767440292,0.357647636883659,0.170005433208888
0.169668767440292,0.51874467757804,0.28394302545992
0.169668767440292,0.433747373095267,0.219843597774585
0.169668767440292,0.176890447586828,0.0732667617259261
0.169668767440292,0.343702151386059,0.161536587602332
0.169668767440292,0.317874132072975,0.146345197194601
0.169668767440292,0.316275694197404,0.145425408630471
0.169668767440292,0.330432294120404,0.153653275438375
0.169668767440292,0.587252383789865,0.343579824570034
0.169668767440292,0.316275694197404,0.145425408630471
0.169668767440292,0.4265432341737,0.21484424038942
0.169668767440292,0.388427268977156,0.189397787540991
0.169668767440292,0.269421679853296,0.119459480763017
0.169668767440292,0.383355498180654,0.186133841762661
0.169668767440292,0.46824332212623,0.244678583184822
0.169668767440292,0.269421679853296,0.119459480763017
0.169668767440292,0.347718055292242,0.163955754719169
0.169668767440292,0.307328081371269,0.140319285760052
0.169668767440292,0.269421679853296,0.119459480763017
0.169668767440292,0.356793292120641,0.169481061106291
0.169668767440292,0.269421679853296,0.119459480763017
0.169668767440292,0.39183288718421,0.191605089699916
0.169668767440292,0.295762538589412,0.133824453554083
0.169668767440292,0.269421679853296,0.119459480763017
0.169668767440292,0.269421679853296,0.119459480763017
0.169668767440292,0.315989388262051,0.145260904973922
0.169668767440292,0.283420262793214,0.127021040904993
0.169668767440292,0.369746288998677,0.177510582539734
0.169668767440292,0.315106630728862,0.144754164391471
0.169668767440292,0.269421679853296,0.119459480763017
0.169668767440292,0.320775854002898,0.148020891939227
0.169668767440292,0.269421679853296,0.119459480763017
0.169668767440292,0.354681083894676,0.168187782413472
0.169668767440292,0.40331106751978,0.199138448668652
0.169668767440292,0.146609155697992,0.0594433903430392
0.169668767440292,0.269421679853296,0.119459480763017
0.169668767440292,0.269421679853296,0.119459480763017
0.169668767440292,0.269421679853296,0.119459480763017
