"ATE","EY1_i","EY0_i"
2.5,29.4404836781767,26.9404836781767
2.5,17.5785222394493,15.0785222394493
2.5,17.5975307267413,15.0975307267413
2.5,16.5517517437636,14.0517517437636
2.5,18.6634850954403,16.1634850954403
2.5,16.3836890739948,13.8836890739948
2.5,17.754640309053,15.254640309053
2.5,21.9995477428751,19.4995477428751
2.5,20.0913763889071,17.5913763889071
2.5,19.7808659773083,17.2808659773083
2.5,18.0333833710266,15.5333833710266
2.5,31.3573353331864,28.8573353331864
2.5,16.4759134609876,13.9759134609876
2.5,23.1337824365158,20.6337824365158
2.5,20.2835716929711,17.7835716929711
2.5,17.1038958756205,14.6038958756205
2.5,16.7121751642835,14.2121751642835
2.5,20.376964047693,17.876964047693
2.5,18.9938760694712,16.4938760694712
2.5,25.0192891576407,22.5192891576407
2.5,19.2754363485953,16.7754363485953
2.5,23.4864554582142,20.9864554582142
2.5,19.5025092842138,17.0025092842138
2.5,26.1325965220034,23.6325965220034
2.5,16.7658906598869,14.2658906598869
2.5,17.6701003440283,15.1701003440283
2.5,23.5276455022512,21.0276455022512
2.5,22.7797636579336,20.2797636579336
2.5,17.0367673320789,14.5367673320789
2.5,23.1315046180645,20.6315046180645
2.5,27.9813208165902,25.4813208165902
2.5,21.3452489495307,18.8452489495307
2.5,19.4132627870355,16.9132627870355
2.5,16.3686343053363,13.8686343053363
2.5,20.6262547772365,18.1262547772365
2.5,18.8061761938611,16.3061761938611
2.5,15.6531905691128,13.1531905691128
2.5,21.617550896102,19.117550896102
2.5,16.8721267345329,14.3721267345329
2.5,26.1325965220034,23.6325965220034
2.5,15.6007404414133,13.1007404414133
2.5,24.9593452582382,22.4593452582382
2.5,23.4488656165662,20.9488656165662
2.5,25.5961897143964,23.0961897143964
2.5,20.3919164684053,17.8919164684053
2.5,13.6619519279338,11.1619519279338
2.5,16.1416680784554,13.6416680784554
2.5,16.7658906598869,14.2658906598869
2.5,16.5047609503959,14.0047609503959
2.5,13.8898567004116,11.3898567004116
2.5,22.3940913691428,19.8940913691428
2.5,20.1825016092424,17.6825016092424
2.5,14.7301110679485,12.2301110679485
2.5,22.4501743527651,19.9501743527651
2.5,27.9920083131298,25.4920083131298
2.5,15.5408483296909,13.0408483296909
2.5,13.6619519279338,11.1619519279338
2.5,15.1036695250429,12.6036695250429
2.5,19.4302796272516,16.9302796272516
2.5,17.8869735587805,15.3869735587805
2.5,16.2364918143352,13.7364918143352
2.5,18.040624020719,15.540624020719
2.5,16.8139060309478,14.3139060309478
2.5,18.8219541431807,16.3219541431807
2.5,16.6858433078523,14.1858433078523
2.5,18.0104732081228,15.5104732081228
2.5,19.642448386622,17.142448386622
2.5,14.6789173585451,12.1789173585451
2.5,17.922676401644,15.422676401644
2.5,24.7474257320098,22.2474257320098
2.5,19.1916199634108,16.6916199634108
2.5,20.5336870137356,18.0336870137356
2.5,22.6765911335131,20.1765911335131
2.5,30.7365174507249,28.2365174507249
2.5,19.6130768014777,17.1130768014777
2.5,14.0674609979828,11.5674609979828
2.5,26.8720783426649,24.3720783426649
2.5,15.5564842535834,13.0564842535834
2.5,14.4296598971291,11.9296598971291
2.5,26.6887155800671,24.1887155800671
2.5,23.199815925122,20.699815925122
2.5,17.2692649820886,14.7692649820886
2.5,19.3154003131916,16.8154003131916
2.5,16.021856469481,13.521856469481
2.5,22.0642872993094,19.5642872993094
2.5,30.5389775433857,28.0389775433857
2.5,20.3743754515492,17.8743754515492
2.5,20.1981234438651,17.6981234438651
2.5,13.6619519279338,11.1619519279338
2.5,18.6412066572762,16.1412066572762
2.5,16.7747548679325,14.2747548679325
2.5,21.3503443091582,18.8503443091582
2.5,17.8335606236604,15.3335606236604
2.5,16.2420976949904,13.7420976949904
2.5,19.0368900424733,16.5368900424733
2.5,19.1719333322857,16.6719333322857
2.5,32.5581609098418,30.0581609098418
2.5,24.568932532846,22.068932532846
2.5,28.7124786444164,26.2124786444164
2.5,16.8019424084458,14.3019424084458
2.5,25.6589904469444,23.1589904469444
2.5,14.3987860329656,11.8987860329656
2.5,16.5164602635786,14.0164602635786
2.5,16.9882468779482,14.4882468779482
2.5,21.3345643911513,18.8345643911513
2.5,13.6619519279338,11.1619519279338
2.5,14.1842896743819,11.6842896743819
2.5,19.5039434077565,17.0039434077565
2.5,20.6978526709397,18.1978526709397
2.5,15.3327591786845,12.8327591786845
2.5,17.0571297231779,14.5571297231779
2.5,24.2749621639247,21.7749621639247
2.5,21.8735537476495,19.3735537476495
2.5,16.3268607460039,13.8268607460039
2.5,17.8289299487361,15.3289299487361
2.5,15.3772129599023,12.8772129599023
2.5,18.2268011128079,15.7268011128079
2.5,24.4151307158052,21.9151307158052
2.5,18.5717066636659,16.0717066636659
2.5,17.8907253636027,15.3907253636027
2.5,21.4013093745536,18.9013093745536
2.5,19.3134342354013,16.8134342354013
2.5,15.7325962904364,13.2325962904364
2.5,16.1834631712295,13.6834631712295
2.5,23.8081787139586,21.3081787139586
2.5,18.2388464508742,15.7388464508742
2.5,21.669846169987,19.169846169987
2.5,18.0689993195654,15.5689993195654
2.5,13.6619519279338,11.1619519279338
2.5,16.9670871508073,14.4670871508073
2.5,16.3698121572739,13.8698121572739
2.5,15.3375205337931,12.8375205337931
2.5,16.7599164869806,14.2599164869806
2.5,19.3781481299234,16.8781481299234
2.5,18.9995481246314,16.4995481246314
2.5,22.6767205304965,20.1767205304965
2.5,17.0707511355454,14.5707511355454
2.5,14.0674609979828,11.5674609979828
2.5,19.3502844603506,16.8502844603506
2.5,28.9093334462872,26.4093334462872
2.5,23.1039538983817,20.6039538983817
2.5,22.6889379850826,20.1889379850826
2.5,18.3547560546945,15.8547560546945
2.5,17.283769487301,14.783769487301
2.5,20.6115630666624,18.1115630666624
2.5,19.2520301305592,16.7520301305592
2.5,18.1584986559236,15.6584986559236
2.5,19.4854280161295,16.9854280161295
2.5,20.3724988018133,17.8724988018133
2.5,34.935617973039,32.435617973039
2.5,22.1347597503895,19.6347597503895
2.5,20.8260624671376,18.3260624671376
2.5,17.728506449994,15.228506449994
2.5,15.9291735753499,13.4291735753499
2.5,13.6619519279338,11.1619519279338
2.5,21.0920842546235,18.5920842546235
2.5,17.1038958756205,14.6038958756205
2.5,20.0205027477874,17.5205027477874
2.5,23.0139291358064,20.5139291358064
2.5,16.7937944298031,14.2937944298031
2.5,17.9851229161252,15.4851229161252
2.5,17.7342967781638,15.2342967781638
2.5,18.3994761607549,15.8994761607549
2.5,20.7286204338576,18.2286204338576
