"ATE","EY1_i","EY0_i"
0.191469092784313,0.725787131990681,0.49333841167587
0.191469092784313,0.369990214714593,0.177663437775331
0.191469092784313,0.411504962062344,0.204606650048544
0.191469092784313,0.132805327243527,0.053333655418898
0.191469092784313,0.564094457783647,0.322522408853336
0.191469092784313,0.0916853023638379,0.0358042126370114
0.191469092784313,0.397507577588668,0.195311253997098
0.191469092784313,0.548693336233444,0.309040820724493
0.191469092784313,0.684429839380569,0.443789888231986
0.191469092784313,0.452473032988371,0.233136705771797
0.191469092784313,0.686592878806285,0.446267902148752
0.191469092784313,0.0860633339085258,0.0334824573104419
0.191469092784313,0.468091331936671,0.244565785677051
0.191469092784313,0.447934075381534,0.229874248857027
0.191469092784313,0.564874853590958,0.323216407507799
0.191469092784313,0.605207954132579,0.360593980028893
0.191469092784313,0.521304417355513,0.286032765339858
0.191469092784313,0.523809221630983,0.288087443703603
0.191469092784313,0.736634193685534,0.507136380251162
0.191469092784313,0.515605444215043,0.281393890642991
0.191469092784313,0.506546780787806,0.274121465479657
0.191469092784313,0.736634193685534,0.507136380251162
0.191469092784313,0.70473101165171,0.467528123108098
0.191469092784313,0.722855190308675,0.489668661638675
0.191469092784313,0.315269902600126,0.144847836193704
0.191469092784313,0.768524783499018,0.549833997312478
0.191469092784313,0.554450046011433,0.314032739191286
0.191469092784313,0.794859473997022,0.587701145117374
0.191469092784313,0.384268197580908,0.186719171191006
0.191469092784313,0.74165892814554,0.513648802335113
0.191469092784313,0.243741835528878,0.105999383071893
0.191469092784313,0.562229925588717,0.32086859856189
0.191469092784313,0.70645503655925,0.469594745247586
0.191469092784313,0.684175138617915,0.443498884581162
0.191469092784313,0.649864347981131,0.40575141992641
0.191469092784313,0.276060408147484,0.123025286833406
0.191469092784313,0.20151584690681,0.0849553452518698
0.191469092784313,0.608142140346571,0.363433967445939
0.191469092784313,0.749860399364964,0.52444746233008
0.191469092784313,0.750205144703109,0.524906043257456
0.191469092784313,0.720576570683255,0.486833890589085
0.191469092784313,0.423172952831019,0.212526754997572
0.191469092784313,0.485717894484973,0.257855624517215
0.191469092784313,0.438622603628408,0.223262537559042
0.191469092784313,0.563991598550692,0.322431016469999
0.191469092784313,0.654945397478808,0.411165148083872
0.191469092784313,0.288818249442773,0.129980585696332
0.191469092784313,0.831956459025819,0.645554945582664
0.191469092784313,0.754216664408745,0.530270257203762
0.191469092784313,0.736634193685534,0.507136380251162
0.191469092784313,0.613307564777808,0.368475366188255
0.191469092784313,0.756656655106227,0.533558523664565
0.191469092784313,0.385214369811199,0.187326909812818
0.191469092784313,0.690784411775798,0.45110403145906
0.191469092784313,0.360409843565786,0.171705815033708
0.191469092784313,0.280021238933377,0.125170055736448
0.191469092784313,0.408863512642418,0.202835533533889
0.191469092784313,0.222476153806303,0.0952378717738882
0.191469092784313,0.103471054238373,0.0407287880805799
0.191469092784313,0.547242008611687,0.307791072019396
0.191469092784313,0.648204323419456,0.403995474923325
0.191469092784313,0.476584402659003,0.250916367110874
0.191469092784313,0.303465485400688,0.138137108909471
0.191469092784313,0.115066714407523,0.0456511632378885
0.191469092784313,0.138543371887636,0.0558591889044612
0.191469092784313,0.45813244405786,0.237241422077284
0.191469092784313,0.211075191779288,0.0896058860985747
0.191469092784313,0.596395765884929,0.352166351222101
0.191469092784313,0.30798184299624,0.140689938276198
0.191469092784313,0.768524783499018,0.549833997312478
0.191469092784313,0.433534753892798,0.219695151095801
0.191469092784313,0.482022564791121,0.255034182028561
0.191469092784313,0.554756145416502,0.31429973925794
0.191469092784313,0.736634193685534,0.507136380251162
0.191469092784313,0.239559271879964,0.10385585922446
0.191469092784313,0.768524783499018,0.549833997312478
0.191469092784313,0.472695243262428,0.247996230039007
0.191469092784313,0.38705130476103,0.18850954489449
0.191469092784313,0.129094632730827,0.0517110580194478
0.191469092784313,0.427962728867811,0.215824369857825
0.191469092784313,0.748624359966637,0.522806399135773
0.191469092784313,0.736913920119156,0.507496890410227
0.191469092784313,0.148399769172222,0.0602445579947419
0.191469092784313,0.440154084455308,0.224342572618518
0.191469092784313,0.00815304428941247,0.00301487515998706
0.191469092784313,0.340819199631795,0.159809560255588
0.191469092784313,0.726039750719107,0.493655777033158
0.191469092784313,0.465675313269334,0.24277689416192
0.191469092784313,0.529540259604608,0.292825374150029
0.191469092784313,0.221598452348009,0.0948009401916037
0.191469092784313,0.758560678772095,0.536138028321469
0.191469092784313,0.831387158460696,0.644623898161435
0.191469092784313,0.644544415539396,0.400146058393685
0.191469092784313,0.634424808596871,0.389657243615427
0.191469092784313,0.327985455492174,0.152217884358239
0.191469092784313,0.932268777842557,0.835080947924753
0.191469092784313,0.679273393030416,0.437930476469194
0.191469092784313,0.539432214389918,0.301125741850364
0.191469092784313,0.0544178201858368,0.0207323619814877
0.191469092784313,0.5468625142011,0.307464864629718
0.191469092784313,0.370218547809382,0.17780657771118
0.191469092784313,0.517584054723279,0.282998819175046
0.191469092784313,0.635165335682506,0.390417185119672
0.191469092784313,0.7250261897623,0.492383569282777
0.191469092784313,0.354343607350622,0.167981562070102
0.191469092784313,0.439915806521568,0.224174343330752
0.191469092784313,0.286160786168423,0.128520501491721
0.191469092784313,0.598124711273937,0.353807941969685
0.191469092784313,0.163242839706094,0.0669636021744588
0.191469092784313,0.346357479119145,0.163134386848563
0.191469092784313,0.695843274869643,0.457001804673979
0.191469092784313,0.253310001813823,0.110953725348686
0.191469092784313,0.47440289104671,0.249275875175502
0.191469092784313,0.74165892814554,0.513648802335113
0.191469092784313,0.603429028251583,0.35888045760558
0.191469092784313,0.291824511980893,0.131639560928759
0.191469092784313,0.79057249091175,0.581365079342671
0.191469092784313,0.711184523687646,0.47530608917491
0.191469092784313,0.39157448496998,0.191437167257027
0.191469092784313,0.471946795124608,0.247436612957974
0.191469092784313,0.632646661385561,0.387837319967494
0.191469092784313,0.248517685607534,0.108463403796092
0.191469092784313,0.569687695673089,0.327520071249225
0.191469092784313,0.448350001957459,0.23017211621205
0.191469092784313,0.474686639649055,0.249488887795531
0.191469092784313,0.21679889892252,0.0924215941054475
0.191469092784313,0.20109089047922,0.0847501023136406
0.191469092784313,0.364710654573514,0.174368705435046
0.191469092784313,0.768524783499018,0.549833997312478
0.191469092784313,0.677055519302842,0.435430783261023
0.191469092784313,0.768524783499018,0.549833997312478
0.191469092784313,0.255569942577537,0.11213434487834
0.191469092784313,0.327714158448057,0.152059078036024
0.191469092784313,0.033164107595509,0.0124616355353409
0.191469092784313,0.312644709154629,0.143344640000816
0.191469092784313,0.657938542865768,0.414382134218807
0.191469092784313,0.25757621252776,0.113185819980613
0.191469092784313,0.744097660513004,0.516837732054189
0.191469092784313,0.272881137607204,0.121313118431002
0.191469092784313,0.114839005307185,0.0455537514015648
0.191469092784313,0.0882170412918392,0.0343698282688145
0.191469092784313,0.643692586215762,0.399254429778808
0.191469092784313,0.47134318921413,0.246985844298359
0.191469092784313,0.756820746483279,0.533780360166895
0.191469092784313,0.57401026367995,0.331420361484086
0.191469092784313,0.543853881445777,0.304887132033514
0.191469092784313,0.227433669306504,0.0977164211277912
0.191469092784313,0.611379911775981,0.366587721595789
0.191469092784313,0.765285884431514,0.54534537011887
0.191469092784313,0.845758332681722,0.668567461121223
0.191469092784313,0.447420931083378,0.229507059603069
0.191469092784313,0.66202239727824,0.418805163066177
0.191469092784313,0.314185584977461,0.144226196992245
0.191469092784313,0.578809875445208,0.33579047339199
0.191469092784313,0.768524783499018,0.549833997312478
0.191469092784313,0.280804972761063,0.12559599093352
0.191469092784313,0.276100819527256,0.123047103687201
0.191469092784313,0.226347053150386,0.0971716074819272
0.191469092784313,0.658057553265898,0.414510475604402
0.191469092784313,0.186408205472794,0.0777355131230871
0.191469092784313,0.761698048094884,0.540414549272029
0.191469092784313,0.346544313548815,0.163247069992529
0.191469092784313,0.0392488100258512,0.0148061711038743
0.191469092784313,0.663328395060351,0.420227926147228
0.191469092784313,0.291428979059995,0.131420848578398
0.191469092784313,0.748363497342309,0.52246067930186
0.191469092784313,0.716720956752251,0.482071228187122
0.191469092784313,0.239559271879964,0.10385585922446
0.191469092784313,0.612645017247295,0.367825723057201
0.191469092784313,0.749860399364964,0.52444746233008
0.191469092784313,0.221817151739839,0.0949097589395648
0.191469092784313,0.535687633817313,0.297965192478048
0.191469092784313,0.735789666970429,0.50604940414012
0.191469092784313,0.305807438167622,0.139458620549605
0.191469092784313,0.571142864538068,0.328829358036917
0.191469092784313,0.768524783499018,0.549833997312478
0.191469092784313,0.320264744598172,0.147725175762052
0.191469092784313,0.391567043547615,0.191432332535437
0.191469092784313,0.598781806247796,0.354433351427136
0.191469092784313,0.292993669533275,0.132286838530428
0.191469092784313,0.623560815459979,0.378643418965549
0.191469092784313,0.297804376820777,0.134962579755067
0.191469092784313,0.739390337328503,0.510698925552218
0.191469092784313,0.548830058136701,0.309158733909768
0.191469092784313,0.317004488521758,0.145844490192588
0.191469092784313,0.576921211872216,0.334065838831535
0.191469092784313,0.000797250082572955,0.000293439796232871
0.191469092784313,0.524256299004843,0.288455202510785
0.191469092784313,0.718853446687842,0.484700136035136
0.191469092784313,0.674614300806846,0.432693493324526
0.191469092784313,0.163331201279624,0.0670040219880119
0.191469092784313,0.541631593182252,0.302992696163524
0.191469092784313,0.236592521577057,0.102343507588811
0.191469092784313,0.570687945477604,0.328419640204454
0.191469092784313,0.777512136960812,0.562478411039091
0.191469092784313,0.281077705576662,0.125744333190622
0.191469092784313,0.953458538186829,0.882855401544838
0.191469092784313,0.491102988251799,0.262001453475914
0.191469092784313,0.689021889840598,0.449064927769363
0.191469092784313,0.244234133474379,0.106252562736178
0.191469092784313,0.0626004138265752,0.0239782487421121
0.191469092784313,0.426021711445733,0.214484745222428
0.191469092784313,0.495652742345621,0.265536212180985
0.191469092784313,0.913729869956068,0.795768077468949
0.191469092784313,0.524635285282463,0.288767194212351
0.191469092784313,0.754688702863141,0.530904889079584
0.191469092784313,0.296514952038915,0.134243430173378
0.191469092784313,0.662924120189749,0.419787074171834
0.191469092784313,0.887788503939303,0.744282642283859
0.191469092784313,0.801526212493633,0.597692728722828
0.191469092784313,0.740178664295442,0.511722194345432
0.191469092784313,0.768524783499018,0.549833997312478
0.191469092784313,0.378800568450136,0.183225963636949
0.191469092784313,0.945972533897089,0.865613785981075
0.191469092784313,0.268499027247776,0.118966756801152
0.191469092784313,0.151213108097499,0.0615073704430276
0.191469092784313,0.795412185993396,0.588523067494404
0.191469092784313,0.476836632535842,0.251106461129133
0.191469092784313,0.533961128454409,0.296515572415563
0.191469092784313,0.307232408208582,0.140265075404231
0.191469092784313,0.332073642128201,0.154619290195837
0.191469092784313,0.407418759408271,0.201870183101438
0.191469092784313,0.506357223179395,0.273970594354156
0.191469092784313,0.0394146990197076,0.0148703498601732
0.191469092784313,0.460632466677801,0.23906785840221
0.191469092784313,0.515974703445649,0.281692959088961
0.191469092784313,0.768524783499018,0.549833997312478
0.191469092784313,0.357466679867075,0.169894305948521
0.191469092784313,0.347681675854626,0.163933769211029
0.191469092784313,0.631923954673183,0.387099580820554
0.191469092784313,0.214401244050797,0.0912392283671201
0.191469092784313,0.132226726100647,0.053080100456608
0.191469092784313,0.590142930793531,0.346277216737158
0.191469092784313,0.554482120431535,0.314060709152168
0.191469092784313,0.350589739611017,0.165695323684706
0.191469092784313,0.20854010432288,0.0883662798406536
0.191469092784313,0.158817925479326,0.0649459037676746
0.191469092784313,0.406970791863321,0.201571343782901
0.191469092784313,0.756925307223365,0.533921762732524
0.191469092784313,0.460632466677801,0.23906785840221
0.191469092784313,0.123704000287063,0.0493685758422757
0.191469092784313,0.202705219984853,0.0855304539489028
0.191469092784313,0.585856586099992,0.342282903002551
0.191469092784313,0.397313142613068,0.195183680253577
0.191469092784313,0.612645017247295,0.367825723057201
0.191469092784313,0.439723350221746,0.224038516329398
0.191469092784313,0.523306679310632,0.287674431106948
0.191469092784313,0.197759010638503,0.0831452582050651
0.191469092784313,0.627531599074195,0.382639892543756
0.191469092784313,0.0906253202598731,0.0353651231476212
0.191469092784313,0.53971624419834,0.301366398987721
0.191469092784313,0.0117186445197111,0.00434322122591039
0.191469092784313,0.814894641337187,0.618251581050695
0.191469092784313,0.768524783499018,0.549833997312478
0.191469092784313,0.814894641337187,0.618251581050695
0.191469092784313,0.742324946021065,0.514517860447103
0.191469092784313,0.150685422558473,0.0612701320514345
0.191469092784313,0.352612944128039,0.166925792220801
0.191469092784313,0.367333758183342,0.17600208451442
0.191469092784313,0.333457797908464,0.155435908670526
0.191469092784313,0.521845011256241,0.286475390183914
0.191469092784313,0.488017087902015,0.259620714319676
0.191469092784313,0.540584244324317,0.3021026650495
0.191469092784313,0.717564261477677,0.483109293588073
0.191469092784313,0.709178956519416,0.472876601172185
0.191469092784313,0.696109998555708,0.457314628460833
0.191469092784313,0.768524783499018,0.549833997312478
0.191469092784313,0.750205144703109,0.524906043257456
0.191469092784313,0.404144300926399,0.199691032583585
0.191469092784313,0.579313440283151,0.336251401100024
0.191469092784313,0.58712027788556,0.34345692092383
0.191469092784313,0.721749088325363,0.488290713474769
0.191469092784313,0.700358205397739,0.462322604761515
0.191469092784313,0.537938838354285,0.299862565414243
0.191469092784313,0.482526967489951,0.255418183712484
0.191469092784313,0.378842632316475,0.183252716584551
0.191469092784313,0.249739641788801,0.109096690155657
0.191469092784313,0.521018152372205,0.28579856135892
0.191469092784313,0.293984948055802,0.132836557973222
0.191469092784313,0.356701144352338,0.169424547160848
0.191469092784313,0.491461218207465,0.262278696909966
0.191469092784313,0.74165892814554,0.513648802335113
0.191469092784313,0.59593599633315,0.351730780428192
0.191469092784313,0.738106819013455,0.509036975994825
0.191469092784313,0.276373389767213,0.123194291203272
0.191469092784313,0.763860675201871,0.543381504644152
0.191469092784313,0.509103588446542,0.276161667928675
0.191469092784313,0.492620626080029,0.263177242737963
0.191469092784313,0.278002944246031,0.124075531755175
0.191469092784313,0.322099860196655,0.148788047351919
0.191469092784313,0.605770294200249,0.361136944362025
0.191469092784313,0.20481102220483,0.0865511285683436
0.191469092784313,0.986487801880877,0.964103474466128
0.191469092784313,0.569972501455557,0.327776028625844
0.191469092784313,0.546637905611707,0.307271907293937
0.191469092784313,0.546544008227376,0.307191266496134
0.191469092784313,0.572443697593467,0.330002976556968
0.191469092784313,0.537938838354285,0.299862565414243
0.191469092784313,0.47833403902935,0.252236776385823
0.191469092784313,0.845657718115209,0.668396580074706
0.191469092784313,0.757853139614625,0.535178087374352
0.191469092784313,0.301916902277593,0.137265933908254
0.191469092784313,0.21624202413497,0.0921466099410067
0.191469092784313,0.591183609097069,0.347252207096541
0.191469092784313,0.433245089624765,0.219493001447915
0.191469092784313,0.512685499334866,0.279036259215613
0.191469092784313,0.753136868208415,0.528821243788124
0.191469092784313,0.578812087016792,0.335792496696815
0.191469092784313,0.363294195553783,0.173489614883288
