"ATE","EY1","EY0"
0.117738323949639,0.649209689389062,0.42145093910488
0.117738323949639,0.997498883508512,0.988525947432195
0.117738323949639,0.997869527817299,0.989963431614289
0.117738323949639,0.620167660894775,0.260739762267942
0.117738323949639,0.998466239240887,0.996095438574498
0.117738323949639,0.31187912744504,0.0888183655556724
0.117738323949639,0.271410225396405,0.0741735330693462
0.117738323949639,0.497656832628874,0.173449756277247
0.117738323949639,0.99886380816353,0.997118472821348
0.117738323949639,0.0655816387440306,0.0477236359803085
0.117738323949639,0.725533294031844,0.364433414909291
0.117738323949639,0.993435203122228,0.827419392142687
0.117738323949639,0.999316181231904,0.996718388248888
0.117738323949639,0.568553705231421,0.21615640455524
0.117738323949639,0.0824502913151077,0.0190417068836154
0.117738323949639,0.215756312038167,0.05652249355138
0.117738323949639,0.0505365689645775,0.0358796462468895
0.117738323949639,0.995632121167067,0.996654250674341
0.117738323949639,0.212157431180417,0.0560997782201479
0.117738323949639,0.105544556593228,0.0441975501229935
0.117738323949639,0.36120180810031,0.284682544263639
0.117738323949639,0.615469413223538,0.250903749137283
0.117738323949639,0.999355903241671,0.998323168667223
0.117738323949639,0.190977361044568,0.0483159204560854
0.117738323949639,0.600655742892538,0.489051280114044
0.117738323949639,0.170097306668701,0.0415180083185081
0.117738323949639,0.178706595184062,0.0442895378037561
0.117738323949639,0.144821254842797,0.417351230896026
0.117738323949639,0.658430153647053,0.426610520295384
0.117738323949639,0.99916101700154,0.997816487644461
0.117738323949639,0.0818455366303266,0.177294076841525
0.117738323949639,0.0773001449296729,0.0566794059255111
0.117738323949639,0.105146643119199,0.129524907226812
0.117738323949639,0.999344127314939,0.996943338217262
0.117738323949639,0.714096194782416,0.490841592189211
0.117738323949639,0.999311451422312,0.996820506472013
0.117738323949639,0.687666678187356,0.312340148961184
0.117738323949639,0.788416369506826,0.446988977419613
0.117738323949639,0.0502134326030592,0.0200130494834817
0.117738323949639,0.79273081728797,0.447559898790968
0.117738323949639,0.0915459808465755,0.0203056212951932
0.117738323949639,0.00662909213933756,0.0889200180507478
0.117738323949639,0.0128961518069539,0.0301711515655431
0.117738323949639,0.00926315596756184,0.0221036422476878
0.117738323949639,0.297360581647295,0.142253446828804
0.117738323949639,0.211006580230411,0.0959348337667477
0.117738323949639,0.00903695813809412,0.0601231096586368
0.117738323949639,0.999532663034383,0.997784692748994
0.117738323949639,0.984265890655431,0.996313061724404
0.117738323949639,0.998306367347534,0.992136799187346
0.117738323949639,0.255467334555062,0.200915689820128
0.117738323949639,0.997723299705205,0.999469537976586
0.117738323949639,0.301061737772016,0.0857544900460215
0.117738323949639,0.418780813795453,0.13102339855364
0.117738323949639,0.0915959587635645,0.0682236139301787
0.117738323949639,0.0107555275412146,0.0246176031399204
0.117738323949639,0.119138527539064,0.0507450440254713
0.117738323949639,0.997762591583145,0.996838763214035
0.117738323949639,0.0412277807028779,0.0296539204177917
0.117738323949639,0.0165732224371328,0.44404236053319
0.117738323949639,0.190543799068087,0.0472307880714412
0.117738323949639,0.775185644868622,0.419133265883861
0.117738323949639,0.147981428806999,0.0363066739094246
0.117738323949639,0.0895500411117145,0.112474294906905
0.117738323949639,0.0210877989493593,0.081721219679287
0.117738323949639,0.228968061734492,0.0592257233197417
0.117738323949639,0.394163123102709,0.200712699217823
0.117738323949639,0.044927634656003,0.0984488025826923
0.117738323949639,0.694458258846249,0.329302498688683
0.117738323949639,0.354880545493397,0.103232374655958
0.117738323949639,0.726291296039375,0.358481860039676
0.117738323949639,0.9981468725155,0.991358107750501
0.117738323949639,0.0161551159771408,0.0662340295060461
0.117738323949639,0.0342315536793095,0.0444455772872732
0.117738323949639,0.990594985999282,0.986816857869109
0.117738323949639,0.261940292526503,0.202182658173943
0.117738323949639,0.189497128590147,0.0857019516586521
0.117738323949639,0.791060265949887,0.447645371984251
0.117738323949639,0.393786305942405,0.122579757156341
0.117738323949639,0.196755226290902,0.0498208827480178
0.117738323949639,0.060019276797292,0.0419419380683267
0.117738323949639,0.217434367014118,0.0563868264479537
0.117738323949639,0.998393302033223,0.992460012278555
0.117738323949639,0.318268995568656,0.0915254332610859
0.117738323949639,0.0252627088446539,0.0585686270060767
0.117738323949639,0.500879821360201,0.176826502095761
0.117738323949639,0.148664227139864,0.0364962677477673
0.117738323949639,0.066438868473409,0.143159103994766
0.117738323949639,0.221067697655424,0.167499262430061
0.117738323949639,0.532898300478809,0.307947256763218
0.117738323949639,0.215983970630999,0.0978264102224705
0.117738323949639,0.994898685689034,0.996036163773027
0.117738323949639,0.06420932421773,0.0455970309819981
0.117738323949639,0.435181181284981,0.356866043074232
0.117738323949639,0.197023537960005,0.0499012706370936
0.117738323949639,0.357839838204786,0.107442095407479
0.117738323949639,0.252849688993162,0.195962721934928
0.117738323949639,0.998088629225979,0.99727241569007
0.117738323949639,0.00683465234274569,0.0511538552842512
0.117738323949639,0.153520561449181,0.0373711596097499
0.117738323949639,0.173092717948667,0.0419659324160653
0.117738323949639,0.992427730427581,0.996742918589769
0.117738323949639,0.999631356680862,0.998364405967504
0.117738323949639,0.998904235572383,0.994925332502821
0.117738323949639,0.146023054128961,0.0612089400076859
0.117738323949639,0.0581345048719773,0.0728641670001392
0.117738323949639,0.418780813795453,0.13102339855364
0.117738323949639,0.401738387868958,0.321955744007017
0.117738323949639,0.196997834419012,0.0476901909642313
0.117738323949639,0.0926400146109511,0.0374716780096371
0.117738323949639,0.347949501022786,0.173581833265786
0.117738323949639,0.937692224833144,0.756373829297384
0.117738323949639,0.998317783743672,0.992569910334262
0.117738323949639,0.958468881799633,0.832310862990154
0.117738323949639,0.632746812017222,0.798968332459461
0.117738323949639,0.123141993625909,0.028888240167529
0.117738323949639,0.21308841083802,0.094126938815201
0.117738323949639,0.0493503767708115,0.180909130706842
0.117738323949639,0.998387219948306,0.99243164024514
0.117738323949639,0.0894952299371916,0.437281855029598
0.117738323949639,0.233581913678854,0.060952772505605
0.117738323949639,0.998873924533063,0.994808372635836
0.117738323949639,0.668760853348959,0.437967718125544
0.117738323949639,0.942160130506738,0.992355790670983
0.117738323949639,0.0915459808465755,0.0203056212951932
0.117738323949639,0.0165732224371328,0.44404236053319
0.117738323949639,0.210227681838836,0.0530807384907766
0.117738323949639,0.0241880777878854,0.0934794947625
0.117738323949639,0.816900664245813,0.492781761822175
0.117738323949639,0.990425152693017,0.992589928063889
0.117738323949639,0.145513167316114,0.034620320482953
0.117738323949639,0.996351517942222,0.983258623938956
0.117738323949639,0.314788051902208,0.088038091580292
0.117738323949639,0.99812657827033,0.991440469284709
0.117738323949639,0.0696106528542548,0.0499882897783557
0.117738323949639,0.99930077690597,0.996707601878016
