"ATE","EY1","EY0"
2.3,-11.7342053666789,-14.0342053666789
2.3,-22.7465811275876,-25.0465811275876
2.3,-20.6623569422774,-22.9623569422774
2.3,-7.88204261192699,-10.182042611927
2.3,14.5848199818848,12.2848199818848
2.3,12.1822904364519,9.88229043645186
2.3,10.4424933957959,8.14249339579593
2.3,15.7501403014248,13.4501403014248
2.3,13.6246304014931,11.3246304014931
2.3,-11.1795528645395,-13.4795528645395
2.3,-14.6880855993167,-16.9880855993167
2.3,16.2580292335228,13.9580292335228
2.3,25.3124925269175,23.0124925269175
2.3,-13.737895408594,-16.037895408594
2.3,-25.8227681375581,-28.1227681375581
2.3,21.3937644416249,19.0937644416249
2.3,15.6670078727691,13.3670078727691
2.3,36.1704435369148,33.8704435369148
2.3,8.60122136140449,6.30122136140449
2.3,14.0544891171126,11.7544891171126
2.3,1.58887285158044,-0.711127148419558
2.3,-31.1220886169208,-33.4220886169208
2.3,18.8981634313928,16.5981634313928
2.3,-8.20373664719038,-10.5037366471904
2.3,12.9819800682747,10.6819800682747
2.3,-7.34178783803972,-9.64178783803972
2.3,-21.4935806533356,-23.7935806533356
2.3,-34.5503751526355,-36.8503751526355
2.3,-25.1989392084577,-27.4989392084577
2.3,1.89985782957545,-0.400142170424551
2.3,-8.26351012233827,-10.5635101223383
2.3,17.323906543967,15.023906543967
2.3,-25.1738522249831,-27.4738522249831
2.3,18.0546026619513,15.7546026619513
2.3,12.1711460164467,9.87114601644665
2.3,7.19897292214635,4.89897292214635
2.3,13.9917444549914,11.6917444549914
2.3,11.3733783008438,9.07337830084378
2.3,19.8999509924725,17.5999509924725
2.3,19.7875748881682,17.4875748881682
2.3,-26.2472743885207,-28.5472743885207
2.3,14.2350267215086,11.9350267215086
2.3,10.7636702518486,8.46367025184861
2.3,12.7446489341646,10.4446489341646
2.3,-39.3209105841063,-41.6209105841063
2.3,20.0149778525273,17.7149778525273
2.3,17.5451196640072,15.2451196640072
2.3,-7.6454098265336,-9.9454098265336
2.3,-9.64504333261902,-11.945043332619
2.3,17.6740101720423,15.3740101720423
2.3,17.1887646627818,14.8887646627818
2.3,10.4424933957959,8.14249339579593
2.3,22.1332780160087,19.8332780160087
2.3,18.9647266508732,16.6647266508732
2.3,-9.51334457472138,-11.8133445747214
2.3,8.06023151432665,5.76023151432665
2.3,-5.53476145819772,-7.83476145819772
2.3,9.59373485548121,7.29373485548121
2.3,-18.3420725092615,-20.6420725092615
2.3,17.4590771784508,15.1590771784508
2.3,-20.6906181993903,-22.9906181993903
2.3,-25.9657897699117,-28.2657897699117
2.3,20.0483227956406,17.7483227956406
2.3,18.7496345977414,16.4496345977414
2.3,-25.6576374711727,-27.9576374711727
2.3,15.3620186441098,13.0620186441098
2.3,20.58407721292,18.28407721292
2.3,-36.8949146029575,-39.1949146029575
2.3,-8.07166684036449,-10.3716668403645
2.3,21.3767104966283,19.0767104966283
2.3,-9.96058377147381,-12.2605837714738
2.3,17.3872677613416,15.0872677613416
2.3,-24.3210634072736,-26.6210634072736
2.3,-11.6819324803966,-13.9819324803966
2.3,15.3311188801914,13.0311188801914
2.3,21.5413486725744,19.2413486725744
2.3,19.4725316312395,17.1725316312395
2.3,-35.4243553569589,-37.7243553569589
2.3,-11.0852153377114,-13.3852153377114
2.3,-5.53476145819772,-7.83476145819772
2.3,21.7530936247088,19.4530936247088
2.3,13.3550303156167,11.0550303156167
2.3,15.0490345940555,12.7490345940555
2.3,-21.1306089330545,-23.4306089330545
2.3,-36.2529974923705,-38.5529974923705
2.3,10.0227273309525,7.72272733095247
2.3,7.76493141047333,5.46493141047333
2.3,-26.9139519063279,-29.2139519063279
2.3,-25.5910771500373,-27.8910771500373
2.3,15.4018741867534,13.1018741867534
2.3,36.1704435369148,33.8704435369148
2.3,-8.20373664719038,-10.5037366471904
2.3,15.83050778938,13.53050778938
2.3,20.7225419746111,18.4225419746111
2.3,27.5235614231725,25.2235614231725
2.3,20.0053197177493,17.7053197177493
2.3,15.83050778938,13.53050778938
2.3,14.799837837532,12.499837837532
2.3,-22.4417759197458,-24.7417759197458
2.3,6.51695457954252,4.21695457954252
2.3,-11.2426212017503,-13.5426212017503
2.3,-39.5401714646087,-41.8401714646087
2.3,17.6422941499571,15.3422941499571
2.3,8.66293586326304,6.36293586326304
2.3,-12.6321226711194,-14.9321226711194
2.3,-22.3593660984687,-24.6593660984687
2.3,18.1234428727622,15.8234428727622
2.3,-9.27090975156209,-11.5709097515621
2.3,-15.3882126194764,-17.6882126194764
2.3,-23.6007061414494,-25.9007061414494
2.3,9.67731526364384,7.37731526364384
2.3,3.2242289835228,0.924228983522796
2.3,-8.49044073438352,-10.7904407343835
2.3,29.3216161608741,27.0216161608741
2.3,-9.21301606534611,-11.5130160653461
2.3,25.2338665276892,22.9338665276892
2.3,26.2911336489933,23.9911336489933
2.3,18.6686383889882,16.3686383889882
2.3,-11.1788149791099,-13.4788149791099
2.3,-4.99012122512435,-7.29012122512435
2.3,11.7162781716432,9.41627817164319
2.3,-9.73841756531433,-12.0384175653143
2.3,10.6053021827277,8.30530218272766
2.3,-28.305960667275,-30.605960667275
2.3,-10.1827885857194,-12.4827885857194
2.3,18.4862843217825,16.1862843217825
2.3,0.879059433690228,-1.42094056630977
2.3,-24.33766527018,-26.63766527018
2.3,-20.0236993821244,-22.3236993821244
2.3,-23.1335235557851,-25.4335235557851
2.3,17.1407628364679,14.8407628364679
2.3,17.6740101720423,15.3740101720423
2.3,16.5234235808269,14.2234235808269
2.3,-25.2829749646134,-27.5829749646134
2.3,-36.8236119576243,-39.1236119576243
2.3,14.3778021685949,12.0778021685949
2.3,-8.25003797552929,-10.5500379755293
2.3,18.3270102879323,16.0270102879323
2.3,16.4091263981267,14.1091263981267
2.3,10.8373167254931,8.53731672549312
2.3,14.799837837532,12.499837837532
2.3,15.1202412702436,12.8202412702436
2.3,-14.3323430451951,-16.6323430451951
2.3,-12.5932629228746,-14.8932629228746
2.3,17.0565960234353,14.7565960234353
2.3,17.0177401656587,14.7177401656587
2.3,-39.3563522098388,-41.6563522098388
2.3,34.0822917512477,31.7822917512477
2.3,0.0422402639895321,-2.25775973601047
2.3,19.4603788344713,17.1603788344713
2.3,19.8947124439162,17.5947124439162
2.3,13.1846396678288,10.8846396678288
2.3,16.7013799586212,14.4013799586212
2.3,-9.01800306465626,-11.3180030646563
2.3,27.0835706895082,24.7835706895082
2.3,-10.0718962544588,-12.3718962544588
2.3,17.0565960234353,14.7565960234353
2.3,19.5938060124264,17.2938060124264
2.3,16.0302469137001,13.7302469137001
2.3,12.5292573482517,10.2292573482517
2.3,-21.0327571095258,-23.3327571095258
2.3,-21.7058989252025,-24.0058989252025
2.3,-9.48901166942245,-11.7890116694224
2.3,36.1704435369148,33.8704435369148
2.3,-20.5260025848317,-22.8260025848317
2.3,36.7222361532332,34.4222361532332
2.3,20.1332445695346,17.8332445695346
2.3,16.6683017610936,14.3683017610936
2.3,16.0834328471627,13.7834328471627
2.3,6.7173230656242,4.4173230656242
2.3,18.7242790374846,16.4242790374846
2.3,-24.591941910902,-26.891941910902
2.3,18.6513818790862,16.3513818790862
2.3,-37.112322921554,-39.412322921554
2.3,26.2434451530082,23.9434451530082
2.3,13.7772341791825,11.4772341791825
2.3,-37.6210929157529,-39.9210929157529
2.3,15.8571520994122,13.5571520994122
2.3,11.3738405022282,9.0738405022282
2.3,10.6514558367695,8.35145583676951
2.3,17.8695891127807,15.5695891127807
2.3,25.7501227958356,23.4501227958356
2.3,-8.88305766200466,-11.1830576620047
2.3,19.8645466936264,17.5645466936264
2.3,17.2742987863548,14.9742987863548
2.3,-36.9152036322618,-39.2152036322618
2.3,-12.3366054236958,-14.6366054236958
2.3,-8.74572240622859,-11.0457224062286
2.3,6.66610372148954,4.36610372148954
2.3,19.749222754017,17.449222754017
2.3,20.4746679728454,18.1746679728454
2.3,-7.12825178579038,-9.42825178579038
2.3,-28.6589100938035,-30.9589100938035
