"ATE","EY1","EY0"
-0.130316373423754,0.196008251456925,0.243896881378676
-0.130316373423754,0.223136560668745,0.297393945372506
-0.130316373423754,0.177486442136359,0.228125635217327
-0.130316373423754,0.286307972266928,0.64312865777223
-0.130316373423754,0.210999138268442,0.438090975414185
-0.130316373423754,0.215987258722584,0.346783976113356
-0.130316373423754,0.201379406054322,0.347398247418194
-0.130316373423754,0.105848341795279,0.285095936378388
-0.130316373423754,0.27388150117119,0.371026021402201
-0.130316373423754,0.0233904085068298,0.340731347347062
-0.130316373423754,0.256523580691639,0.33350110149731
-0.130316373423754,0.0176560631028838,0.255765909204202
-0.130316373423754,0.0693939639242925,0.319788092141183
-0.130316373423754,0.828864489589133,0.884688758558382
-0.130316373423754,0.235867637162722,0.299858820165893
-0.130316373423754,0.217925950594478,0.276228233728237
-0.130316373423754,0.238353773264465,0.315797068599428
-0.130316373423754,0.224934775399241,0.292942279327528
-0.130316373423754,0.713942796864525,0.79261569869747
-0.130316373423754,0.21599906476327,0.282731144351423
-0.130316373423754,0.213197969662073,0.263907816506801
-0.130316373423754,0.727907802495049,0.806938757882472
-0.130316373423754,0.0162904309228685,0.254784979200877
-0.130316373423754,0.000111589820526489,0.584052267820892
-0.130316373423754,0.225341109997292,0.284904505384705
-0.130316373423754,0.243511029590384,0.303397150267672
-0.130316373423754,0.20237362474331,0.467487354038789
-0.130316373423754,0.213317521446538,0.276810714937007
-0.130316373423754,0.251242526684831,0.335072797761901
-0.130316373423754,0.195415509695304,0.237863509432683
-0.130316373423754,0.226524484363171,0.294829794536668
-0.130316373423754,0.145408579985459,0.317689738072398
-0.130316373423754,0.218016503955609,0.37050222486766
-0.130316373423754,0.194116062572635,0.243676743010106
-0.130316373423754,0.214073693963865,0.26704139033478
-0.130316373423754,0.623901962637474,0.709691317740442
-0.130316373423754,0.516611823299213,0.567208717152836
-0.130316373423754,0.746195834922245,0.803122431332413
-0.130316373423754,0.207177397376944,0.271698112382044
-0.130316373423754,0.213317521446538,0.276810714937007
-0.130316373423754,0.245163458065744,0.32020019882832
-0.130316373423754,0.716473697696485,0.782966236576716
-0.130316373423754,0.199250809258359,0.254180694336353
-0.130316373423754,0.255811325852082,0.329189207935227
-0.130316373423754,0.201901779793687,0.343373522883435
-0.130316373423754,0.205847181362025,0.297608247868723
-0.130316373423754,0.44262658890865,0.727908419938876
-0.130316373423754,0.240373342379317,0.311174577283978
-0.130316373423754,0.110083820086108,0.309744560155988
-0.130316373423754,0.323161673880669,0.453174834625718
-0.130316373423754,0.730049170775709,0.800819445009439
-0.130316373423754,0.457451991260932,0.807844093670919
-0.130316373423754,0.131259039189711,0.288612919464915
-0.130316373423754,0.74207514319733,0.80666848225102
-0.130316373423754,0.320164177459724,0.424135987884798
-0.130316373423754,0.225390151899107,0.385912546094822
-0.130316373423754,0.199714544200489,0.244515712057196
-0.130316373423754,0.673437373098311,0.798954582520198
-0.130316373423754,0.0906121037248503,0.244866030027624
-0.130316373423754,0.142727248930844,0.312995075075536
-0.130316373423754,0.241788373379424,0.31283475471883
-0.130316373423754,0.203398654565908,0.261596633673717
-0.130316373423754,0.158282989154907,0.325245411614963
-0.130316373423754,0.156905237346399,0.329662218779426
-0.130316373423754,0.254816449513714,0.328034749030554
-0.130316373423754,0.662523679124086,0.734163690617258
-0.130316373423754,0.241585929067406,0.323003207742562
-0.130316373423754,0.614262211952446,0.776745871483928
-0.130316373423754,0.27395435546247,0.357534800664137
-0.130316373423754,0.205067755875748,0.263585287163138
-0.130316373423754,0.251242526684831,0.335072797761901
-0.130316373423754,0.680913968222718,0.815195440048665
-0.130316373423754,0.28497463174444,0.395288585617693
-0.130316373423754,0.239280065716219,0.313263400525802
-0.130316373423754,0.284974766970055,0.389380454189825
-0.130316373423754,0.649910697793877,0.74380626986609
-0.130316373423754,0.667755251851945,0.805996573905269
-0.130316373423754,0.195535830992632,0.334416040975973
-0.130316373423754,0.269429331151778,0.352299118388806
-0.130316373423754,0.252134780216718,0.318698594894362
-0.130316373423754,0.219932008328258,0.267751105233988
-0.130316373423754,0.279111045315309,0.38838811118377
-0.130316373423754,0.316007152669661,0.409624969958811
-0.130316373423754,0.215653266319584,0.362385462340159
-0.130316373423754,0.221788269567291,0.283376245705209
-0.130316373423754,0.225272107129192,0.287470140177145
-0.130316373423754,0.27653392144814,0.37948842459776
-0.130316373423754,0.137518919059985,0.316406118547203
-0.130316373423754,0.763988040667713,0.829393690687661
-0.130316373423754,0.287921899488894,0.362574366767878
-0.130316373423754,0.11405316260465,0.235004994523665
-0.130316373423754,0.207914557441279,0.343221541956483
-0.130316373423754,0.256319891482091,0.345465639962358
-0.130316373423754,0.525299853394376,0.616279439239891
-0.130316373423754,0.71367891306727,0.786153017078369
-0.130316373423754,0.079167148521479,0.358474139286052
-0.130316373423754,0.000570928673340196,0.468124493397133
-0.130316373423754,0.0921493104600287,0.198322393739455
-0.130316373423754,0.225978911963317,0.291137251790547
-0.130316373423754,0.032373569982063,0.423375369740113
-0.130316373423754,0.129360787359947,0.275811901798569
-0.130316373423754,0.264781026164166,0.355462931329915
-0.130316373423754,0.103276972592402,0.360599942385162
